level,source,ampur,HOSCODE,HOSNAME,category,code,typearea,typearea_label,age_band,patient_count
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรควิตกกังวล (F40-F48),F44,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรควิตกกังวล (F40-F48),F45,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,30
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรควิตกกังวล (F40-F48),F45,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,103
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรควิตกกังวล (F40-F48),F45,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,25
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรควิตกกังวล (F40-F48),F45,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,13
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรควิตกกังวล (F40-F48),F45,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,6
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรควิตกกังวล (F40-F48),F45,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,3
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรควิตกกังวล (F40-F48),F48,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F00,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F00,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,9
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F00,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,5
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F01,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,13
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F01,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,25
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F02,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,3
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F02,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,9
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F03,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,2
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F03,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,27
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมองเสื่อม (F00-F03),F03,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,37
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมาธิสั้น (F90),F90,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,77
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมาธิสั้น (F90),F90,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,18
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมาธิสั้น (F90),F90,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมาธิสั้น (F90),F90,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคสมาธิสั้น (F90),F90,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,2
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคออทิสติก (F84),F84,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,33
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคออทิสติก (F84),F84,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,3
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคออทิสติก (F84),F84,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคอารมณ์สองขั้ว (F31),F31,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,0-14 ปี,2
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคอารมณ์สองขั้ว (F31),F31,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,22
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคอารมณ์สองขั้ว (F31),F31,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,24
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคอารมณ์สองขั้ว (F31),F31,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,20
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคอารมณ์สองขั้ว (F31),F31,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,3
code,DIAGNOSIS_OPD,ละงู,11405,โรงพยาบาลละงู,โรคอารมณ์สองขั้ว (F31),F31,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,4
code,DIAGNOSIS_OPD,ละงู,09641,โรงพยาบาลส่งเสริมสุขภาพตำบลน้ำผุด,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,4
code,DIAGNOSIS_OPD,ละงู,09641,โรงพยาบาลส่งเสริมสุขภาพตำบลน้ำผุด,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,09641,โรงพยาบาลส่งเสริมสุขภาพตำบลน้ำผุด,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F50,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ละงู,09641,โรงพยาบาลส่งเสริมสุขภาพตำบลน้ำผุด,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,22015,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตันหยงละไน้ ตำบลแหลมสน,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,22015,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตันหยงละไน้ ตำบลแหลมสน,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,22015,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตันหยงละไน้ ตำบลแหลมสน,โรคลมชัก (G40-G41),G40,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,22015,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตันหยงละไน้ ตำบลแหลมสน,โรคลมชัก (G40-G41),G40,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ละงู,22015,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านตันหยงละไน้ ตำบลแหลมสน,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09638,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบ่อเจ็ดลูก,โรคจิตอื่นๆ (F21-F29),F24,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09638,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบ่อเจ็ดลูก,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09638,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบ่อเจ็ดลูก,โรคจิตเภท (F20),F20,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,2
code,DIAGNOSIS_OPD,ละงู,09638,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบ่อเจ็ดลูก,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09635,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยไทร ตำบลละงู,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09635,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยไทร ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F50,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,0-14 ปี,1
code,DIAGNOSIS_OPD,ละงู,09635,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยไทร ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F62,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09635,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยไทร ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09635,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยไทร ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09635,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านห้วยไทร ตำบลละงู,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,09636,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในเมือง ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F06,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09636,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในเมือง ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09636,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในเมือง ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,3
code,DIAGNOSIS_OPD,ละงู,09636,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในเมือง ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,5
code,DIAGNOSIS_OPD,ละงู,09636,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในเมือง ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,11
code,DIAGNOSIS_OPD,ละงู,09636,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในเมือง ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,3
code,DIAGNOSIS_OPD,ละงู,09636,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในเมือง ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09636,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านในเมือง ตำบลละงู,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,60-74 ปี,3
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,2
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรคจิตเภท (F20),F20,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรคจิตเภท (F20),F20,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,3
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรคจิตเภท (F20),F20,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F06,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,3
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,4
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,3
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F99,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,3
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรควิตกกังวล (F40-F48),F41,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรควิตกกังวล (F40-F48),F43,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09639,โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ,โรคอารมณ์สองขั้ว (F31),F31,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,7
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,15
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,56
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,60
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,23
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,2
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,45-59 ปี,5
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,3,3: อาศัยในเขต ทะเบียนบ้านอยู่นอกเขต,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,45-59 ปี,1
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,60-74 ปี,1
code,DIAGNOSIS_OPD,ละงู,09634,โรงพยาบาลส่งเสริมสุขภาพตำบลละงู,โรควิตกกังวล (F40-F48),F41,4,4: นอกเขต มารับบริการ/เคยอยู่ในเขต,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"ติดสารเสพติดอื่นๆ (F11,F12,F13,F14,F16,F17,F18,F19)",F13,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,2
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตอื่นๆ (F21-F29),F25,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,2
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตอื่นๆ (F21-F29),F25,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,2
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,6
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,6
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,60-74 ปี,2
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตเภท (F20),F20,1,1: ในเขต มีชื่อ+อยู่จริง,75 ปีขึ้นไป,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตเภท (F20),F20,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,โรคจิตเภท (F20),F20,2,2: ในเขต มีชื่อ แต่ไม่อยู่จริง,45-59 ปี,2
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"โรคซึมเศร้า (F32,F33,F341,F38,F39)",F32,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,2
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,15-29 ปี,1
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,30-44 ปี,4
code,DIAGNOSIS_OPD,ละงู,09637,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาขาว,"โรคทางจิตเวชอื่นๆ (F04-F09,F50-F69,F80,F82-F83,F88-F89,F91-F99 ยกเว้น F638,F988)",F51,1,1: ในเขต มีชื่อ+อยู่จริง,45-59 ปี,5
